investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001744,,119120,,2369,Karnataka,Mysore,B30,26-35,Male,15.9,Mandate,Verified
INV003906,,118633,,28905,Haryana,Faridabad,B30,36-45,Male,39.7,Mandate,Verified
INV000204,,101208,,340212,Punjab,Chandigarh,T30,36-45,Male,17.7,Net Banking,Verified
INV001706,,149324,,27774,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Pending
INV003554,,120843,,7161,Rajasthan,Jaipur,T30,26-35,Female,15.6,Net Banking,Verified
INV003772,,102885,,1909,Punjab,Amritsar,B30,18-25,Female,6.8,Cheque,Verified
INV001298,,149324,,303631,Delhi,Gurugram,T30,26-35,Female,24.4,UPI,Verified
INV004640,,100016,,567,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Verified
INV000460,,119551,,327258,Delhi,Noida,T30,36-45,Male,47.1,UPI,Verified
INV000128,,100025,,296030,Rajasthan,Jaipur,T30,36-45,Female,50.9,Mandate,Verified
INV001289,,119598,,54277,Telangana,Hyderabad,T30,36-45,Male,31.3,UPI,Verified
INV002518,,125498,,5614,Karnataka,Bangalore,T30,36-45,Male,39.4,Mandate,Verified
INV001370,,120507,,415,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Mandate,Pending
INV003373,,102887,,295159,Gujarat,Surat,T30,56+,Male,62.9,Net Banking,Verified
INV003065,,119120,,165838,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,UPI,Verified
INV002664,,101206,,1177,Karnataka,Bangalore,T30,26-35,Male,17.3,UPI,Verified
INV001070,,120507,,234680,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,Pending
INV003028,,119094,,74858,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Net Banking,Verified
INV003853,,119094,,15401,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Cheque,Verified
INV002590,,120504,,6266,West Bengal,Kolkata,T30,36-45,Male,45.1,UPI,Verified
INV000964,,118634,,101125,Haryana,Faridabad,B30,26-35,Male,6.7,Net Banking,Verified
INV004131,,120842,,2206,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Cheque,Verified
INV002798,,119092,,378691,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Mandate,Verified
INV003536,,118635,,86348,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV003633,,119551,,54884,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,Cheque,Verified
INV001481,,120505,,6910,Telangana,Hyderabad,T30,26-35,Male,23.4,Cheque,Verified
INV003213,,101206,,4965,Uttar Pradesh,Lucknow,T30,26-35,Male,21.3,UPI,Verified
INV004967,,100033,,1684,Telangana,Hyderabad,T30,26-35,Male,14.3,UPI,Verified
INV003700,,120503,,3322,Maharashtra,Nashik,B30,46-55,Male,42.6,Cheque,Verified
INV002828,,118634,,478764,West Bengal,Kolkata,T30,26-35,Male,21.8,Net Banking,Verified
INV000644,,118632,,498,West Bengal,Kolkata,T30,26-35,Male,9.1,Cheque,Verified
INV002280,,148567,,887,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified
INV002402,,119551,,15355,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,Cheque,Verified
INV003532,,101208,,22359,Punjab,Amritsar,B30,36-45,Female,18.8,Cheque,Pending
INV003680,,100025,,314050,Karnataka,Mysore,B30,26-35,Male,21.3,Cheque,Verified
INV004233,,101207,,193976,Maharashtra,Nashik,B30,26-35,Female,8.7,Mandate,Verified
INV000370,,120506,,9630,Delhi,Noida,T30,26-35,Female,12.4,Mandate,Verified
INV004542,,120504,,321494,Maharashtra,Pune,T30,36-45,Male,53.7,Mandate,Verified
INV004717,,119095,,195627,Maharashtra,Nashik,B30,36-45,Female,12.6,Mandate,Verified
INV002706,,101206,,14518,Haryana,Faridabad,B30,46-55,Female,22.8,Cheque,Verified
INV001658,,120506,,371156,Rajasthan,Jaipur,T30,36-45,Female,48.4,Cheque,Pending
INV000972,,118635,,113830,Telangana,Hyderabad,T30,18-25,Female,5.9,UPI,Verified
INV000163,,118633,,1920,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Mandate,Verified
INV004582,,100033,,8199,Tamil Nadu,Chennai,T30,56+,Male,67.1,Mandate,Verified
INV000252,,118633,,9126,Gujarat,Surat,T30,46-55,Female,24.4,Cheque,Verified
INV000495,,102886,,6423,Gujarat,Surat,T30,26-35,Female,7.6,UPI,Verified
INV003541,,119094,,325275,Punjab,Chandigarh,T30,26-35,Female,10.5,UPI,Verified
INV004696,,125497,,46088,Tamil Nadu,Coimbatore,B30,46-55,Female,70.2,UPI,Verified
INV004992,,102885,,2481,Rajasthan,Udaipur,B30,26-35,Male,11.1,Mandate,Verified
INV002939,,102887,,163479,Rajasthan,Udaipur,B30,18-25,Male,3.1,UPI,Verified
INV000252,,120505,,158757,Gujarat,Surat,T30,46-55,Female,24.4,Mandate,Verified
INV003117,,101206,,265017,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Mandate,Pending
INV001130,,120505,,5713,Rajasthan,Jaipur,T30,18-25,Female,3.2,Net Banking,Verified
INV004763,,120504,,31111,Karnataka,Bangalore,T30,46-55,Female,19.6,Net Banking,Verified
INV002619,,120507,,375359,Gujarat,Ahmedabad,T30,18-25,Male,3.4,Mandate,Verified
INV004407,,102886,,91767,Punjab,Chandigarh,T30,18-25,Male,7.7,Net Banking,Pending
INV003705,,118635,,412481,Telangana,Hyderabad,T30,26-35,Male,8.0,Net Banking,Verified
INV004276,,119094,,431014,Punjab,Amritsar,B30,26-35,Male,13.4,UPI,Verified
INV002363,,119095,,9886,Punjab,Chandigarh,T30,26-35,Male,12.7,Mandate,Verified
INV000341,,119598,,8789,Delhi,New Delhi,T30,26-35,Male,19.6,Cheque,Verified
INV000044,,120841,,122875,Karnataka,Mysore,B30,36-45,Male,34.9,Net Banking,Verified
INV003647,,149324,,5418,Haryana,Faridabad,B30,56+,Male,57.2,Mandate,Verified
INV002012,,125498,,27236,Telangana,Hyderabad,T30,36-45,Male,38.4,UPI,Verified
INV003344,,119092,,5880,Haryana,Gurugram,T30,36-45,Female,52.5,Mandate,Verified
INV003525,,149324,,223094,Karnataka,Mysore,B30,36-45,Male,36.1,UPI,Verified
INV003338,,119092,,410003,Haryana,Faridabad,B30,46-55,Male,69.2,Mandate,Verified
INV000699,,120504,,17918,Rajasthan,Jaipur,T30,18-25,Male,7.7,Mandate,Verified
INV000319,,118636,,1105,Maharashtra,Mumbai,T30,56+,Male,74.8,Net Banking,Verified
INV002466,,118633,,2823,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Mandate,Verified
INV002008,,148568,,24705,Haryana,Gurugram,T30,46-55,Male,83.3,Cheque,Verified
INV001709,,120505,,960,Delhi,New Delhi,T30,36-45,Male,55.9,Mandate,Pending
INV003580,,120505,,8139,Gujarat,Ahmedabad,T30,26-35,Male,22.5,Cheque,Verified
INV000146,,148569,,4509,Delhi,Gurugram,T30,26-35,Male,14.1,Net Banking,Verified
INV000909,,101207,,306280,Haryana,Gurugram,T30,46-55,Female,92.6,Mandate,Verified
INV002001,,119094,,2488,Uttar Pradesh,Kanpur,B30,36-45,Female,38.4,UPI,Verified
INV001437,,119551,,45740,Maharashtra,Nashik,B30,26-35,Female,14.3,Cheque,Verified
INV000454,,101208,,46212,Uttar Pradesh,Lucknow,T30,18-25,Female,6.6,Mandate,Verified
INV003531,,100033,,396463,Delhi,Gurugram,T30,36-45,Male,41.9,Net Banking,Verified
INV003101,,148567,,10637,Tamil Nadu,Chennai,T30,26-35,Female,24.8,Cheque,Verified
INV000210,,125498,,421858,Rajasthan,Jaipur,T30,26-35,Male,9.1,UPI,Verified
INV000593,,119092,,4587,Telangana,Hyderabad,T30,56+,Male,50.2,Cheque,Verified
INV004364,,119092,,364118,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified
INV000344,,118632,,542423,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Cheque,Verified
INV003045,,148567,,270668,Telangana,Hyderabad,T30,26-35,Male,12.2,Cheque,Verified
INV004914,,118635,,484880,Karnataka,Mysore,B30,26-35,Female,13.4,Mandate,Verified
INV000131,,119551,,325259,Telangana,Hyderabad,T30,36-45,Female,16.8,Mandate,Verified
INV001363,,120842,,10843,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified
INV001923,,120504,,2954,Gujarat,Surat,T30,18-25,Female,4.0,UPI,Verified
INV001783,,149324,,509091,Madhya Pradesh,Bhopal,B30,36-45,Female,52.6,Cheque,Verified
INV001531,,120507,,299018,Haryana,Gurugram,T30,26-35,Female,14.8,Cheque,Pending
INV004237,,119095,,330484,Haryana,Faridabad,B30,36-45,Male,14.1,Mandate,Verified
INV000439,,102886,,79874,Rajasthan,Udaipur,B30,56+,Male,23.4,UPI,Verified
INV003366,,118633,,1866,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Mandate,Verified
INV001291,,120504,,499,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,UPI,Verified
INV003648,,119551,,1669,Haryana,Faridabad,B30,46-55,Male,74.1,UPI,Verified
INV001183,,120504,,1837,West Bengal,Kolkata,T30,46-55,Male,79.9,Mandate,Verified
INV004229,,120507,,7030,Telangana,Hyderabad,T30,36-45,Female,59.1,Net Banking,Verified
INV002750,,120506,,24386,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,UPI,Verified
INV003320,,102885,,503828,Tamil Nadu,Coimbatore,B30,56+,Male,73.7,UPI,Verified
INV003016,,100016,,6880,Madhya Pradesh,Bhopal,B30,26-35,Male,12.7,Mandate,Verified
INV000545,,120507,,22309,Telangana,Hyderabad,T30,26-35,Male,23.6,Mandate,Pending
INV000048,,120507,,7116,Rajasthan,Jaipur,T30,36-45,Female,15.0,Mandate,Verified
INV000426,,120505,,346952,West Bengal,Kolkata,T30,18-25,Male,3.6,Net Banking,Pending
INV001238,,149324,,820,Haryana,Gurugram,T30,26-35,Male,17.9,Mandate,Verified
INV000512,,120505,,4441,Punjab,Amritsar,B30,46-55,Male,82.6,UPI,Verified
INV000754,,118632,,1144,West Bengal,Kolkata,T30,26-35,Male,8.0,UPI,Verified
INV004151,,119095,,2471,Karnataka,Mysore,B30,26-35,Male,21.6,Net Banking,Verified
INV000014,,101206,,5964,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Net Banking,Verified
INV003359,,120842,,10158,Gujarat,Ahmedabad,T30,26-35,Male,18.4,Cheque,Verified
INV002600,,120842,,240977,Madhya Pradesh,Bhopal,B30,36-45,Female,54.1,Net Banking,Verified
INV002327,,119093,,1975,Punjab,Amritsar,B30,26-35,Male,7.0,Net Banking,Verified
INV000608,,119092,,11829,Haryana,Gurugram,T30,46-55,Male,83.5,UPI,Verified
INV004364,,101207,,8129,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,Verified
INV000326,,149324,,462338,Madhya Pradesh,Bhopal,B30,26-35,Female,11.0,Cheque,Verified
INV004808,,120842,,95362,Uttar Pradesh,Kanpur,B30,36-45,Male,47.0,UPI,Verified
INV000652,,101207,,80931,Delhi,Gurugram,T30,26-35,Male,8.0,Net Banking,Verified
INV000012,,120844,,5553,Uttar Pradesh,Kanpur,B30,46-55,Male,51.6,UPI,Verified
INV004834,,125498,,29083,Delhi,New Delhi,T30,26-35,Male,20.0,Mandate,Verified
INV004360,,119552,,158758,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,UPI,Verified
INV003124,,119092,,2675,West Bengal,Kolkata,T30,36-45,Male,28.8,Cheque,Verified
INV000047,,102887,,4916,Haryana,Faridabad,B30,36-45,Male,23.6,UPI,Verified
INV002804,,149322,,448,Madhya Pradesh,Indore,T30,36-45,Male,39.9,Cheque,Verified
INV002294,,149324,,231639,Haryana,Gurugram,T30,26-35,Male,22.3,Mandate,Verified
INV000576,,119093,,50946,Delhi,New Delhi,T30,46-55,Male,79.7,Mandate,Verified
INV000947,,148569,,402049,Delhi,Noida,T30,26-35,Male,11.0,Net Banking,Verified
INV003404,,119599,,34015,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Net Banking,Verified
INV001721,,120844,,2945,Punjab,Amritsar,B30,26-35,Male,10.8,Net Banking,Verified
INV001956,,120504,,25993,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,Pending
INV001958,,120844,,189182,Gujarat,Surat,T30,36-45,Male,57.7,Cheque,Verified
INV002091,,100025,,534,Karnataka,Bangalore,T30,18-25,Male,6.5,Mandate,Verified
INV002809,,118632,,2179,Uttar Pradesh,Agra,B30,36-45,Male,48.6,Mandate,Verified
INV001998,,102885,,533,Haryana,Faridabad,B30,26-35,Male,19.2,Mandate,Verified
INV002197,,118634,,2977,Delhi,Noida,T30,18-25,Male,6.3,UPI,Verified
INV004797,,102887,,2213,Gujarat,Ahmedabad,T30,56+,Male,18.9,Cheque,Verified
INV002211,,149323,,4388,Gujarat,Surat,T30,26-35,Male,11.3,Mandate,Verified
INV000622,,101208,,8241,Haryana,Faridabad,B30,26-35,Male,18.0,UPI,Pending
INV001400,,120504,,29552,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,Mandate,Verified
INV002107,,119092,,17920,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified
INV002571,,118634,,2828,Delhi,New Delhi,T30,36-45,Female,32.1,Cheque,Verified
INV000929,,148568,,59602,West Bengal,Kolkata,T30,36-45,Female,27.7,Cheque,Verified
INV003223,,102886,,8829,Tamil Nadu,Coimbatore,B30,26-35,Male,15.4,Net Banking,Verified
INV003310,,119095,,355947,Telangana,Hyderabad,T30,26-35,Male,8.0,Mandate,Verified
INV003591,,119095,,539,Haryana,Faridabad,B30,26-35,Female,8.8,Cheque,Verified
INV000175,,120505,,19687,Karnataka,Bangalore,T30,26-35,Male,17.3,UPI,Verified
INV000830,,148569,,226790,Tamil Nadu,Chennai,T30,36-45,Female,43.0,Cheque,Verified
INV000926,,101208,,41870,Delhi,New Delhi,T30,36-45,Male,46.1,Net Banking,Verified
INV002913,,148568,,225718,Delhi,New Delhi,T30,56+,Male,28.5,Mandate,Verified
INV001402,,120841,,6076,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Cheque,Verified
INV000908,,119093,,9967,Karnataka,Mysore,B30,26-35,Male,11.3,UPI,Verified
INV000038,,120844,,437237,West Bengal,Kolkata,T30,56+,Female,22.4,UPI,Verified
INV002838,,100025,,1824,West Bengal,Kolkata,T30,56+,Female,71.9,Net Banking,Verified
INV004505,,102886,,41023,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
INV002295,,120843,,451159,Telangana,Hyderabad,T30,26-35,Female,17.9,UPI,Verified
INV003892,,100025,,2494,Punjab,Amritsar,B30,46-55,Male,24.4,Net Banking,Verified
INV000609,,118632,,802,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,Net Banking,Pending
INV004087,,118635,,20474,Uttar Pradesh,Lucknow,T30,18-25,Male,5.5,Net Banking,Verified
INV001304,,118632,,68368,Gujarat,Ahmedabad,T30,26-35,Male,21.8,UPI,Verified
INV003085,,119598,,105183,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified
INV002351,,148568,,7313,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Net Banking,Verified
INV002011,,120507,,13083,Tamil Nadu,Chennai,T30,36-45,Male,41.1,Net Banking,Verified
INV001463,,100016,,587,Maharashtra,Nashik,B30,36-45,Male,54.5,Net Banking,Verified
INV002304,,118635,,1138,Karnataka,Mysore,B30,46-55,Male,57.7,Net Banking,Verified
INV001629,,120507,,2899,Madhya Pradesh,Indore,T30,26-35,Male,15.0,UPI,Verified
INV004739,,120507,,5801,Delhi,Gurugram,T30,18-25,Male,3.2,UPI,Verified
INV000775,,120844,,321426,Gujarat,Surat,T30,26-35,Male,15.1,Mandate,Verified
INV001501,,120842,,9224,Punjab,Amritsar,B30,26-35,Male,11.3,Cheque,Verified
INV003602,,120505,,183625,Maharashtra,Nashik,B30,46-55,Male,75.4,UPI,Verified
INV001832,,119095,,6086,Punjab,Chandigarh,T30,18-25,Male,3.8,Cheque,Verified
INV000123,,118632,,52944,Punjab,Chandigarh,T30,46-55,Male,73.3,UPI,Verified
INV001590,,120505,,8474,Rajasthan,Jaipur,T30,36-45,Male,46.1,Net Banking,Verified
INV004270,,119094,,2509,Rajasthan,Udaipur,B30,18-25,Male,5.7,Cheque,Verified
INV001823,,118632,,469545,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Mandate,Verified
INV001287,,101208,,194555,Telangana,Hyderabad,T30,36-45,Female,19.1,Net Banking,Verified
INV002367,,148567,,314930,Telangana,Hyderabad,T30,26-35,Male,13.9,Cheque,Verified
INV000071,,148569,,15285,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Mandate,Verified
INV003020,,149322,,24919,Delhi,Gurugram,T30,56+,Male,77.6,Net Banking,Verified
INV001837,,118633,,21785,Uttar Pradesh,Agra,B30,18-25,Male,5.5,Cheque,Pending
INV003377,,148567,,241259,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Mandate,Verified
INV002375,,119598,,2677,Haryana,Gurugram,T30,46-55,Male,64.0,Mandate,Verified
INV004716,,119120,,544,Telangana,Hyderabad,T30,18-25,Male,5.4,UPI,Verified
INV003737,,101206,,166202,Punjab,Chandigarh,T30,18-25,Male,4.4,Cheque,Verified
INV004365,,118632,,28188,Delhi,Gurugram,T30,26-35,Male,19.4,Mandate,Verified
INV000134,,118636,,1057,Punjab,Chandigarh,T30,36-45,Female,50.2,Net Banking,Pending
INV001238,,148569,,27881,Haryana,Gurugram,T30,26-35,Male,17.9,Cheque,Verified
INV001230,,101208,,23778,Gujarat,Surat,T30,46-55,Male,96.9,Mandate,Verified
INV000751,,118635,,4682,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Net Banking,Verified
INV000957,,102887,,453579,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,UPI,Verified
INV002182,,125498,,54671,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,Verified
INV003215,,102886,,2537,Gujarat,Surat,T30,26-35,Female,20.9,Mandate,Verified
INV003120,,119095,,288390,Punjab,Amritsar,B30,26-35,Male,19.1,Net Banking,Verified
INV002796,,149324,,188140,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Verified
INV004119,,120506,,59518,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,Cheque,Verified
INV004271,,120844,,21575,Maharashtra,Mumbai,T30,18-25,Male,3.2,Mandate,Verified
INV004654,,125498,,26737,Haryana,Gurugram,T30,46-55,Female,95.0,Net Banking,Verified
INV003929,,102887,,289624,Uttar Pradesh,Agra,B30,56+,Male,28.0,Mandate,Verified
INV001646,,100016,,2236,Karnataka,Bangalore,T30,26-35,Male,18.9,Mandate,Verified
INV001195,,101208,,42054,Gujarat,Surat,T30,26-35,Male,6.4,Net Banking,Verified
INV000349,,120506,,316971,Maharashtra,Mumbai,T30,18-25,Female,3.8,Cheque,Pending
INV002119,,148567,,6776,Tamil Nadu,Coimbatore,B30,26-35,Female,11.8,Cheque,Verified
INV002566,,118636,,12414,Uttar Pradesh,Kanpur,B30,26-35,Female,23.0,Net Banking,Verified
INV004118,,119599,,396232,Punjab,Chandigarh,T30,36-45,Male,26.2,Cheque,Verified
INV004735,,118636,,417238,Uttar Pradesh,Kanpur,B30,36-45,Male,19.2,Net Banking,Verified
INV004163,,120506,,183031,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Cheque,Verified
INV001299,,101208,,8374,Haryana,Faridabad,B30,26-35,Male,19.9,Net Banking,Verified
INV000205,,100033,,7479,Haryana,Faridabad,B30,18-25,Male,4.4,Net Banking,Pending
INV002422,,120844,,318873,Tamil Nadu,Chennai,T30,36-45,Male,20.5,UPI,Verified
INV000263,,119092,,11036,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Cheque,Verified
INV002511,,148568,,4132,Rajasthan,Jaipur,T30,36-45,Male,45.5,Mandate,Verified
INV001595,,100016,,157424,Gujarat,Ahmedabad,T30,56+,Male,78.5,Mandate,Verified
INV002454,,118634,,208754,Uttar Pradesh,Agra,B30,36-45,Male,37.5,Mandate,Verified
INV002097,,120842,,17656,Uttar Pradesh,Agra,B30,46-55,Male,64.5,Mandate,Verified
INV004212,,100016,,1124,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,Cheque,Verified
INV001712,,119120,,9278,West Bengal,Kolkata,T30,18-25,Male,6.2,Cheque,Verified
INV000071,,125497,,46027,Madhya Pradesh,Bhopal,B30,26-35,Female,18.2,Mandate,Verified
INV004489,,120505,,71706,Haryana,Faridabad,B30,26-35,Male,15.2,Mandate,Pending
INV003554,,120506,,222146,Rajasthan,Jaipur,T30,26-35,Female,15.6,Mandate,Verified
INV003097,,125498,,53466,Punjab,Chandigarh,T30,26-35,Male,21.5,UPI,Verified
INV000575,,101207,,598,Punjab,Amritsar,B30,26-35,Female,16.4,Net Banking,Verified
INV001944,,118635,,13781,Telangana,Hyderabad,T30,18-25,Male,4.4,Net Banking,Verified
INV003767,,119093,,20116,Madhya Pradesh,Bhopal,B30,36-45,Female,13.6,Net Banking,Verified
INV003190,,149322,,43331,Punjab,Chandigarh,T30,26-35,Female,19.6,UPI,Verified
INV003084,,102887,,13059,Haryana,Gurugram,T30,18-25,Female,6.3,Mandate,Verified
INV001021,,118633,,4178,Maharashtra,Mumbai,T30,56+,Male,50.5,Net Banking,Verified
INV003526,,148567,,253844,Maharashtra,Nashik,B30,36-45,Male,24.2,Mandate,Verified
INV004223,,119120,,174197,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Cheque,Verified
INV003342,,125498,,113877,Tamil Nadu,Chennai,T30,56+,Male,32.8,Mandate,Verified
INV003735,,125498,,2745,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Cheque,Verified
INV002705,,119095,,409342,Uttar Pradesh,Lucknow,T30,46-55,Female,90.6,Cheque,Pending
INV002687,,102887,,863,Delhi,New Delhi,T30,36-45,Male,25.9,UPI,Verified
INV004962,,149324,,2779,Uttar Pradesh,Agra,B30,18-25,Male,6.7,UPI,Verified
INV002262,,120506,,260934,Rajasthan,Udaipur,B30,26-35,Male,8.2,Cheque,Verified
INV001208,,120506,,423,Gujarat,Ahmedabad,T30,56+,Male,18.7,UPI,Verified
INV001067,,119598,,938,Haryana,Gurugram,T30,26-35,Male,16.6,Mandate,Verified
INV002087,,118635,,40054,Delhi,Gurugram,T30,26-35,Male,24.8,UPI,Verified
INV002585,,102887,,7875,Uttar Pradesh,Lucknow,T30,18-25,Male,3.2,Net Banking,Verified
INV001462,,118633,,331654,Gujarat,Surat,T30,26-35,Male,19.4,Mandate,Verified
INV003769,,101207,,45958,Gujarat,Ahmedabad,T30,46-55,Female,74.8,UPI,Verified
INV003555,,119551,,9892,Karnataka,Mysore,B30,26-35,Male,18.6,Net Banking,Verified
INV001192,,118635,,258677,Telangana,Hyderabad,T30,26-35,Male,8.1,Net Banking,Verified
INV001387,,102887,,16308,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Cheque,Verified
INV000002,,149322,,2830,Maharashtra,Pune,T30,46-55,Male,24.0,Mandate,Verified
INV002734,,101206,,405,Haryana,Faridabad,B30,26-35,Female,15.8,Mandate,Verified
INV003655,,119093,,25371,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,Mandate,Verified
INV003809,,119120,,1100,Tamil Nadu,Coimbatore,B30,36-45,Male,45.3,Cheque,Verified
INV001945,,102885,,419654,Gujarat,Ahmedabad,T30,26-35,Male,8.0,Mandate,Verified
INV001828,,100016,,22118,Gujarat,Surat,T30,36-45,Male,27.7,Net Banking,Verified
INV004608,,100025,,425012,Karnataka,Bangalore,T30,26-35,Female,23.3,Net Banking,Verified
INV001660,,119095,,8688,Karnataka,Bangalore,T30,18-25,Female,6.4,Mandate,Verified
INV002420,,120504,,24322,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified
INV004189,,120843,,21871,Tamil Nadu,Coimbatore,B30,26-35,Male,23.1,Net Banking,Verified
INV002315,,100025,,577,Haryana,Faridabad,B30,18-25,Male,6.4,UPI,Verified
INV000707,,119551,,343246,Karnataka,Mysore,B30,36-45,Female,46.6,Net Banking,Verified
INV000947,,100016,,378804,Delhi,Noida,T30,26-35,Male,11.0,UPI,Verified
INV002738,,102885,,41003,Haryana,Faridabad,B30,36-45,Male,38.7,Cheque,Verified
INV000759,,120507,,417436,Gujarat,Ahmedabad,T30,26-35,Male,7.6,Cheque,Verified
INV003815,,120844,,5395,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified
INV003795,,120842,,11364,West Bengal,Kolkata,T30,18-25,Male,7.6,Cheque,Verified
INV004264,,119551,,47545,Gujarat,Ahmedabad,T30,36-45,Female,45.2,UPI,Verified
INV004352,,148569,,51242,Punjab,Chandigarh,T30,18-25,Female,5.8,Cheque,Verified
INV001441,,118632,,5014,Karnataka,Mysore,B30,36-45,Male,56.6,Net Banking,Verified
INV000108,,148567,,384678,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Cheque,Verified
INV004345,,102886,,105727,West Bengal,Kolkata,T30,36-45,Female,33.3,UPI,Verified
INV002051,,120843,,487,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Cheque,Verified
INV003958,,101208,,203714,Haryana,Faridabad,B30,18-25,Male,6.6,Cheque,Verified
INV001760,,102885,,14337,Haryana,Faridabad,B30,46-55,Male,77.0,Cheque,Verified
INV001326,,119094,,209726,Rajasthan,Udaipur,B30,46-55,Male,54.9,Mandate,Pending
INV000049,,102885,,14874,Maharashtra,Nashik,B30,36-45,Male,23.8,Mandate,Verified
INV002932,,148569,,493483,Haryana,Gurugram,T30,36-45,Female,28.4,Net Banking,Verified
INV004258,,119120,,8977,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified
INV004202,,102886,,4991,West Bengal,Kolkata,T30,36-45,Female,56.9,Net Banking,Verified
INV003460,,148567,,168435,Delhi,New Delhi,T30,26-35,Male,14.6,Mandate,Verified
INV001250,,120504,,3113,Rajasthan,Udaipur,B30,26-35,Male,25.0,Cheque,Verified
INV001672,,100016,,4818,Maharashtra,Pune,T30,18-25,Male,5.4,Net Banking,Pending
